TransactionID,CustomerID,ProductID,ProductName,Quantity,PriceperUnit,Date,TotalPrice,Region
8426,113,106,Beef,2,10.0,03/16/2021,20.0,Jaffna
8427,767,105,Cheese,1,2.5,03/08/2022,2.5,Colombo
8428,1083,106,Beef,7,10.0,09/18/2023,70.0,Colombo
8429,1529,103,Cereal,8,5.0,11/20/2021,40.0,Colombo
8430,545,106,Beef,1,10.0,04/14/2022,10.0,Colombo
8431,1956,101,Apple,4,1.0,06/14/2022,4.0,Colombo
8432,1056,103,Cereal,1,5.0,05/22/2022,5.0,Jaffna
8433,1606,104,Milk,6,2.0,06/04/2023,12.0,Colombo
8434,916,109,Rice,6,3.0,05/14/2021,18.0,Colombo
8435,1267,101,Apple,2,1.0,12/15/2023,2.0,Galle
8436,244,106,Beef,6,10.0,07/01/2023,60.0,Colombo
8437,661,105,Cheese,7,2.5,01/21/2022,17.5,Kandy
8438,762,102,Banana,3,0.5,07/08/2021,1.5,Colombo
8439,749,102,Banana,4,0.5,02/03/2022,2.0,Colombo
8440,162,102,Banana,6,0.5,05/14/2023,3.0,Colombo
8441,190,110,Bread,7,2.0,03/12/2021,14.0,Negombo
8442,1790,107,Chicken,5,7.5,10/21/2023,37.5,Kandy
8443,323,106,Beef,5,10.0,07/16/2021,50.0,Galle
8444,635,106,Beef,6,10.0,03/19/2021,60.0,Jaffna
8445,1083,107,Chicken,5,7.5,12/18/2023,37.5,Negombo
8446,1441,102,Banana,11,0.5,10/12/2021,5.5,Kandy
8447,475,109,Rice,5,3.0,04/14/2021,15.0,Jaffna
8448,1251,106,Beef,1,10.0,05/13/2023,10.0,Jaffna
8449,164,102,Banana,5,0.5,07/16/2022,2.5,Kandy
8450,1911,106,Beef,1,10.0,04/23/2022,10.0,Negombo
8451,1603,109,Rice,6,3.0,10/03/2022,18.0,Galle
8452,1518,104,Milk,1,2.0,04/04/2022,2.0,Colombo
8453,1443,102,Banana,4,0.5,11/25/2022,2.0,Jaffna
8454,1625,102,Banana,1,0.5,03/16/2023,0.5,Colombo
8455,402,102,Banana,3,0.5,04/18/2023,1.5,Colombo
8456,1151,105,Cheese,5,2.5,06/13/2022,12.5,Colombo
8457,469,109,Rice,2,3.0,12/28/2021,6.0,Negombo
8458,161,110,Bread,4,2.0,12/02/2021,8.0,Colombo
8459,241,109,Rice,1,3.0,08/12/2022,3.0,Jaffna
8460,1198,103,Cereal,5,5.0,09/15/2022,25.0,Colombo
8461,1267,101,Apple,8,1.0,06/12/2023,8.0,Colombo
8462,1033,103,Cereal,7,5.0,05/05/2021,35.0,Galle
8463,1359,108,Fish,7,8.0,04/20/2022,56.0,Negombo
8464,136,107,Chicken,5,7.5,05/30/2023,37.5,Galle
8465,1224,102,Banana,2,0.5,06/05/2023,1.0,Colombo
8466,1913,107,Chicken,6,7.5,09/12/2021,45.0,Kandy
8467,695,105,Cheese,6,2.5,07/28/2021,15.0,Galle
8468,175,103,Cereal,1,5.0,04/24/2022,5.0,Kandy
8469,1349,101,Apple,3,1.0,03/10/2021,3.0,Jaffna
8470,1697,104,Milk,11,2.0,12/25/2023,22.0,Colombo
8471,187,109,Rice,4,3.0,02/21/2021,12.0,Kandy
8472,728,109,Rice,1,3.0,07/11/2023,3.0,Negombo
8473,440,102,Banana,2,0.5,06/15/2021,1.0,Colombo
8474,1056,107,Chicken,2,7.5,09/15/2022,15.0,Galle
8475,522,106,Beef,3,10.0,08/04/2023,30.0,Jaffna
8476,1806,105,Cheese,2,2.5,12/23/2023,5.0,Kandy
8477,1926,106,Beef,4,10.0,04/30/2021,40.0,Colombo
8478,1653,101,Apple,2,1.0,06/16/2022,2.0,Kandy
8479,479,108,Fish,7,8.0,01/21/2021,56.0,Negombo
8480,1346,101,Apple,3,1.0,11/18/2023,3.0,Negombo
8481,1437,103,Cereal,3,5.0,03/13/2023,15.0,Colombo
8482,1134,106,Beef,8,10.0,01/21/2023,80.0,Colombo
8483,740,109,Rice,6,3.0,06/19/2023,18.0,Colombo
8484,1312,108,Fish,4,8.0,06/05/2023,32.0,Colombo
8485,1330,107,Chicken,6,7.5,10/24/2022,45.0,Jaffna
8486,1698,109,Rice,6,3.0,11/20/2023,18.0,Colombo
8487,1138,103,Cereal,2,5.0,01/07/2023,10.0,Colombo
8488,1992,109,Rice,4,3.0,09/30/2023,12.0,Colombo
8489,653,109,Rice,8,3.0,03/25/2022,24.0,Colombo
8490,1415,101,Apple,5,1.0,04/08/2023,5.0,Jaffna
8491,336,109,Rice,3,3.0,12/28/2022,9.0,Kandy
8492,379,110,Bread,4,2.0,11/26/2023,8.0,Colombo
8493,1803,108,Fish,9,8.0,04/16/2021,72.0,Kandy
8494,501,102,Banana,4,0.5,11/19/2023,2.0,Kandy
8495,725,108,Fish,1,8.0,06/21/2023,8.0,Kandy
8496,1746,106,Beef,7,10.0,03/27/2022,70.0,Kandy
8497,437,103,Cereal,7,5.0,10/13/2023,35.0,Jaffna
8498,854,104,Milk,10,2.0,08/05/2022,20.0,Colombo
8499,1647,109,Rice,1,3.0,08/08/2021,3.0,Kandy
8500,1209,103,Cereal,4,5.0,05/20/2023,20.0,Colombo
8501,1099,110,Bread,1,2.0,03/16/2023,2.0,Colombo
8502,1696,109,Rice,2,3.0,06/02/2022,6.0,Negombo
8503,286,107,Chicken,1,7.5,06/17/2022,7.5,Kandy
8504,1664,108,Fish,11,8.0,09/30/2023,88.0,Galle
8505,1967,107,Chicken,4,7.5,08/11/2022,30.0,Negombo
8506,1104,104,Milk,7,2.0,07/18/2023,14.0,Colombo
8507,1702,105,Cheese,4,2.5,06/19/2022,10.0,Colombo
8508,798,108,Fish,1,8.0,06/12/2021,8.0,Jaffna
8509,827,107,Chicken,6,7.5,11/06/2021,45.0,Kandy
8510,1281,103,Cereal,4,5.0,11/21/2023,20.0,Negombo
8511,1041,107,Chicken,1,7.5,07/28/2021,7.5,Jaffna
8512,1121,109,Rice,2,3.0,05/22/2023,6.0,Negombo
8513,1664,106,Beef,4,10.0,02/17/2021,40.0,Colombo
8514,592,107,Chicken,9,7.5,06/07/2022,67.5,Galle
8515,209,107,Chicken,4,7.5,03/11/2023,30.0,Jaffna
8516,1920,101,Apple,5,1.0,10/16/2022,5.0,Jaffna
8517,964,105,Cheese,7,2.5,05/03/2021,17.5,Kandy
8518,1809,103,Cereal,3,5.0,09/09/2022,15.0,Colombo
8519,1780,109,Rice,2,3.0,01/21/2021,6.0,Colombo
8520,242,106,Beef,7,10.0,04/03/2021,70.0,Kandy
8521,1861,104,Milk,7,2.0,03/07/2022,14.0,Colombo
8522,1670,108,Fish,3,8.0,01/27/2021,24.0,Galle
8523,749,102,Banana,3,0.5,11/04/2022,1.5,Colombo
8524,304,109,Rice,5,3.0,08/31/2023,15.0,Kandy
8525,476,109,Rice,3,3.0,03/22/2023,9.0,Galle
8526,130,103,Cereal,3,5.0,03/29/2023,15.0,Colombo
8527,1769,103,Cereal,3,5.0,03/06/2022,15.0,Colombo
8528,1972,105,Cheese,2,2.5,12/13/2022,5.0,Jaffna
8529,1631,104,Milk,1,2.0,08/13/2022,2.0,Colombo
8530,149,110,Bread,3,2.0,12/16/2021,6.0,Colombo
8531,1402,108,Fish,4,8.0,02/03/2021,32.0,Colombo
8532,1828,109,Rice,5,3.0,08/05/2023,15.0,Colombo
8533,854,103,Cereal,6,5.0,10/24/2022,30.0,Kandy
8534,1933,105,Cheese,1,2.5,06/18/2021,2.5,Jaffna
8535,1541,102,Banana,2,0.5,10/31/2022,1.0,Negombo
8536,1315,101,Apple,5,1.0,03/19/2021,5.0,Negombo
8537,1328,104,Milk,7,2.0,05/13/2021,14.0,Colombo
8538,1695,101,Apple,4,1.0,10/31/2023,4.0,Kandy
8539,282,107,Chicken,4,7.5,05/14/2022,30.0,Colombo
8540,1819,110,Bread,1,2.0,06/19/2023,2.0,Kandy
8541,1847,101,Apple,2,1.0,05/30/2023,2.0,Colombo
8542,1777,102,Banana,4,0.5,11/09/2022,2.0,Colombo
8543,1121,106,Beef,11,10.0,11/15/2023,110.0,Colombo
8544,1201,106,Beef,3,10.0,06/24/2021,30.0,Jaffna
8545,783,108,Fish,1,8.0,08/27/2021,8.0,Galle
8546,504,110,Bread,6,2.0,01/22/2023,12.0,Kandy
8547,180,109,Rice,2,3.0,10/17/2022,6.0,Galle
8548,1740,106,Beef,6,10.0,02/28/2022,60.0,Jaffna
8549,1559,102,Banana,6,0.5,08/14/2021,3.0,Negombo
8550,827,108,Fish,6,8.0,08/04/2023,48.0,Colombo
8551,1446,106,Beef,5,10.0,09/17/2022,50.0,Colombo
8552,1490,110,Bread,7,2.0,05/03/2023,14.0,Galle
8553,1607,105,Cheese,3,2.5,09/01/2023,7.5,Colombo
8554,1040,102,Banana,2,0.5,03/10/2022,1.0,Negombo
8555,418,110,Bread,6,2.0,03/07/2022,12.0,Colombo
8556,175,108,Fish,1,8.0,12/28/2022,8.0,Colombo
8557,1615,101,Apple,4,1.0,02/18/2023,4.0,Colombo
8558,353,105,Cheese,5,2.5,04/01/2022,12.5,Colombo
8559,102,110,Bread,10,2.0,10/07/2022,20.0,Jaffna
8560,1160,103,Cereal,11,5.0,05/30/2021,55.0,Colombo
8561,312,106,Beef,1,10.0,01/18/2021,10.0,Jaffna
8562,1218,108,Fish,9,8.0,11/07/2022,72.0,Colombo
8563,1418,109,Rice,7,3.0,09/10/2022,21.0,Negombo
8564,280,104,Milk,1,2.0,05/31/2023,2.0,Galle
8565,959,110,Bread,1,2.0,12/08/2021,2.0,Colombo
8566,1505,104,Milk,5,2.0,01/07/2023,10.0,Colombo
8567,1200,109,Rice,4,3.0,04/07/2022,12.0,Kandy
8568,1844,104,Milk,1,2.0,03/19/2022,2.0,Colombo
8569,813,103,Cereal,3,5.0,09/14/2021,15.0,Galle
8570,895,105,Cheese,6,2.5,12/07/2023,15.0,Colombo
8571,698,105,Cheese,9,2.5,01/15/2023,22.5,Colombo
8572,961,107,Chicken,4,7.5,05/13/2022,30.0,Colombo
8573,1960,101,Apple,10,1.0,05/02/2021,10.0,Galle
8574,263,109,Rice,2,3.0,07/14/2022,6.0,Colombo
8575,852,104,Milk,12,2.0,06/13/2022,24.0,Kandy
8576,1310,103,Cereal,2,5.0,09/26/2022,10.0,Kandy
8577,1428,108,Fish,1,8.0,01/09/2023,8.0,Colombo
8578,1587,101,Apple,4,1.0,08/31/2022,4.0,Kandy
8579,274,107,Chicken,5,7.5,03/18/2021,37.5,Colombo
8580,537,101,Apple,5,1.0,01/23/2021,5.0,Galle
8581,1060,103,Cereal,8,5.0,01/25/2021,40.0,Colombo
8582,151,109,Rice,2,3.0,12/30/2022,6.0,Galle
8583,1168,107,Chicken,4,7.5,05/10/2023,30.0,Jaffna
8584,770,103,Cereal,6,5.0,05/17/2023,30.0,Jaffna
8585,114,106,Beef,4,10.0,04/09/2021,40.0,Galle
8586,1992,104,Milk,9,2.0,11/03/2021,18.0,Colombo
8587,870,110,Bread,5,2.0,05/15/2021,10.0,Kandy
8588,964,104,Milk,3,2.0,07/01/2023,6.0,Galle
8589,357,102,Banana,5,0.5,03/07/2022,2.5,Jaffna
8590,568,101,Apple,1,1.0,11/22/2021,1.0,Kandy
8591,476,107,Chicken,2,7.5,11/21/2021,15.0,Jaffna
8592,294,106,Beef,7,10.0,07/13/2022,70.0,Negombo
8593,1216,110,Bread,1,2.0,10/24/2021,2.0,Galle
8594,1537,103,Cereal,7,5.0,09/11/2021,35.0,Colombo
8595,1946,105,Cheese,7,2.5,09/29/2023,17.5,Jaffna
8596,318,102,Banana,4,0.5,06/02/2021,2.0,Kandy
8597,448,109,Rice,5,3.0,03/12/2022,15.0,Galle
8598,1284,105,Cheese,1,2.5,02/09/2023,2.5,Galle
8599,1955,110,Bread,1,2.0,12/14/2022,2.0,Galle
8600,540,101,Apple,6,1.0,10/04/2022,6.0,Galle
8601,527,103,Cereal,7,5.0,12/18/2022,35.0,Colombo
8602,1709,107,Chicken,4,7.5,03/15/2023,30.0,Colombo
8603,1795,108,Fish,6,8.0,03/15/2021,48.0,Colombo
8604,592,105,Cheese,3,2.5,09/09/2022,7.5,Jaffna
8605,1941,102,Banana,2,0.5,06/16/2023,1.0,Jaffna
8606,1612,108,Fish,2,8.0,10/27/2021,16.0,Colombo
8607,696,102,Banana,10,0.5,10/16/2023,5.0,Galle
8608,569,106,Beef,9,10.0,05/31/2023,90.0,Negombo
8609,1497,106,Beef,4,10.0,03/03/2023,40.0,Negombo
8610,564,104,Milk,6,2.0,05/26/2021,12.0,Colombo
8611,1981,109,Rice,4,3.0,04/21/2022,12.0,Negombo
8612,1607,104,Milk,3,2.0,01/14/2022,6.0,Colombo
8613,1456,104,Milk,9,2.0,02/07/2022,18.0,Galle
8614,746,104,Milk,9,2.0,09/15/2023,18.0,Galle
8615,1231,105,Cheese,3,2.5,10/17/2023,7.5,Colombo
8616,1121,101,Apple,2,1.0,11/10/2022,2.0,Colombo
8617,662,101,Apple,1,1.0,07/29/2022,1.0,Jaffna
8618,338,102,Banana,1,0.5,07/26/2022,0.5,Jaffna
8619,1230,109,Rice,8,3.0,10/13/2022,24.0,Colombo
8620,1264,102,Banana,5,0.5,01/27/2021,2.5,Colombo
8621,841,106,Beef,5,10.0,12/31/2022,50.0,Galle
8622,865,108,Fish,4,8.0,01/09/2022,32.0,Jaffna
8623,1673,102,Banana,1,0.5,06/15/2022,0.5,Colombo
8624,507,101,Apple,6,1.0,02/25/2022,6.0,Negombo
8625,432,108,Fish,6,8.0,08/22/2022,48.0,Jaffna
8626,1438,109,Rice,8,3.0,11/22/2022,24.0,Colombo
8627,669,103,Cereal,6,5.0,04/28/2022,30.0,Colombo
8628,1991,104,Milk,2,2.0,11/19/2021,4.0,Galle
8629,311,105,Cheese,6,2.5,07/22/2022,15.0,Jaffna
8630,707,105,Cheese,8,2.5,12/06/2023,20.0,Colombo
8631,1239,102,Banana,6,0.5,04/23/2022,3.0,Kandy
8632,126,107,Chicken,3,7.5,05/26/2022,22.5,Kandy
8633,1598,110,Bread,4,2.0,02/17/2023,8.0,Galle
8634,919,110,Bread,4,2.0,01/03/2023,8.0,Kandy
8635,415,103,Cereal,1,5.0,05/26/2021,5.0,Colombo
8636,878,102,Banana,1,0.5,04/19/2022,0.5,Kandy
8637,1212,110,Bread,3,2.0,07/24/2021,6.0,Kandy
8638,420,106,Beef,5,10.0,06/05/2022,50.0,Jaffna
8639,1685,106,Beef,1,10.0,09/01/2023,10.0,Colombo
8640,1520,102,Banana,8,0.5,03/25/2022,4.0,Colombo
8641,522,105,Cheese,8,2.5,08/19/2021,20.0,Galle
8642,832,101,Apple,3,1.0,06/07/2023,3.0,Colombo
8643,204,106,Beef,9,10.0,12/04/2021,90.0,Colombo
8644,1782,109,Rice,4,3.0,06/21/2023,12.0,Colombo
8645,1836,106,Beef,10,10.0,10/06/2023,100.0,Colombo
8646,536,107,Chicken,8,7.5,03/29/2022,60.0,Colombo
8647,723,102,Banana,3,0.5,11/03/2022,1.5,Colombo
8648,1963,101,Apple,2,1.0,02/04/2023,2.0,Galle
8649,1676,103,Cereal,6,5.0,09/27/2022,30.0,Kandy
8650,1952,102,Banana,3,0.5,12/05/2022,1.5,Jaffna
8651,981,101,Apple,5,1.0,03/23/2021,5.0,Jaffna
8652,1664,103,Cereal,1,5.0,03/14/2023,5.0,Galle
8653,370,104,Milk,1,2.0,01/20/2023,2.0,Jaffna
8654,1920,105,Cheese,5,2.5,02/18/2021,12.5,Kandy
8655,1102,107,Chicken,6,7.5,01/01/2021,45.0,Kandy
8656,765,109,Rice,7,3.0,01/17/2023,21.0,Jaffna
8657,1498,101,Apple,3,1.0,12/14/2021,3.0,Galle
8658,1498,106,Beef,6,10.0,01/30/2023,60.0,Negombo
8659,1652,103,Cereal,5,5.0,09/01/2021,25.0,Colombo
8660,980,101,Apple,7,1.0,11/05/2022,7.0,Jaffna
8661,467,108,Fish,2,8.0,02/26/2023,16.0,Jaffna
8662,410,103,Cereal,6,5.0,09/03/2022,30.0,Kandy
8663,1419,110,Bread,5,2.0,06/07/2023,10.0,Kandy
8664,1735,107,Chicken,1,7.5,10/07/2023,7.5,Colombo
8665,429,109,Rice,2,3.0,04/23/2022,6.0,Colombo
8666,1054,105,Cheese,8,2.5,10/01/2022,20.0,Negombo
8667,1641,103,Cereal,4,5.0,12/26/2023,20.0,Colombo
8668,1563,106,Beef,5,10.0,03/15/2023,50.0,Colombo
8669,1960,104,Milk,5,2.0,01/22/2022,10.0,Jaffna
8670,631,104,Milk,5,2.0,02/02/2021,10.0,Colombo
8671,157,107,Chicken,9,7.5,10/09/2023,67.5,Colombo
8672,273,106,Beef,8,10.0,05/02/2021,80.0,Colombo
8673,1648,104,Milk,2,2.0,07/22/2022,4.0,Colombo
8674,768,104,Milk,4,2.0,10/22/2022,8.0,Colombo
8675,583,105,Cheese,5,2.5,06/06/2022,12.5,Colombo
8676,1773,104,Milk,2,2.0,11/26/2021,4.0,Jaffna
8677,1697,104,Milk,7,2.0,11/22/2021,14.0,Jaffna
8678,1214,105,Cheese,1,2.5,05/27/2022,2.5,Negombo
8679,709,101,Apple,3,1.0,06/14/2021,3.0,Colombo
8680,1102,105,Cheese,1,2.5,07/09/2023,2.5,Jaffna
8681,172,107,Chicken,13,7.5,11/19/2022,97.5,Negombo
8682,1262,107,Chicken,7,7.5,11/14/2022,52.5,Jaffna
8683,1373,108,Fish,7,8.0,03/23/2021,56.0,Jaffna
8684,1120,109,Rice,5,3.0,07/11/2021,15.0,Colombo
8685,322,104,Milk,4,2.0,06/20/2023,8.0,Colombo
8686,1415,104,Milk,4,2.0,10/17/2021,8.0,Kandy
8687,1274,102,Banana,6,0.5,01/14/2022,3.0,Colombo
8688,1851,109,Rice,8,3.0,05/17/2023,24.0,Kandy
8689,552,110,Bread,4,2.0,12/18/2021,8.0,Colombo
8690,925,102,Banana,6,0.5,03/26/2023,3.0,Colombo
8691,259,102,Banana,6,0.5,02/18/2022,3.0,Jaffna
8692,165,103,Cereal,8,5.0,07/26/2023,40.0,Kandy
8693,821,104,Milk,1,2.0,05/16/2022,2.0,Kandy
8694,1737,101,Apple,9,1.0,12/27/2022,9.0,Galle
8695,812,106,Beef,4,10.0,04/23/2022,40.0,Kandy
8696,1594,101,Apple,2,1.0,12/13/2023,2.0,Colombo
8697,943,107,Chicken,1,7.5,12/31/2021,7.5,Jaffna
8698,860,105,Cheese,3,2.5,04/22/2022,7.5,Colombo
8699,1316,110,Bread,4,2.0,07/17/2023,8.0,Kandy
8700,1220,109,Rice,2,3.0,10/27/2022,6.0,Colombo
8701,1617,109,Rice,8,3.0,06/11/2023,24.0,Negombo
8702,1453,110,Bread,4,2.0,06/15/2023,8.0,Galle
8703,881,104,Milk,5,2.0,12/24/2022,10.0,Galle
8704,558,106,Beef,2,10.0,01/17/2021,20.0,Galle
8705,325,109,Rice,1,3.0,06/16/2021,3.0,Kandy
8706,1000,103,Cereal,6,5.0,09/07/2023,30.0,Negombo
8707,373,109,Rice,7,3.0,05/04/2023,21.0,Galle
8708,1988,110,Bread,11,2.0,10/04/2022,22.0,Jaffna
8709,486,102,Banana,5,0.5,09/15/2023,2.5,Galle
8710,1830,101,Apple,6,1.0,06/08/2022,6.0,Kandy
8711,165,105,Cheese,7,2.5,03/17/2022,17.5,Galle
8712,579,108,Fish,1,8.0,02/18/2023,8.0,Kandy
8713,1896,101,Apple,4,1.0,09/17/2023,4.0,Colombo
8714,1075,109,Rice,2,3.0,02/26/2021,6.0,Kandy
8715,1184,108,Fish,4,8.0,10/22/2022,32.0,Jaffna
8716,221,103,Cereal,4,5.0,06/07/2022,20.0,Negombo
8717,1956,104,Milk,5,2.0,02/26/2023,10.0,Colombo
8718,327,110,Bread,7,2.0,02/12/2022,14.0,Galle
8719,1343,105,Cheese,1,2.5,07/18/2023,2.5,Jaffna
8720,1742,107,Chicken,2,7.5,05/09/2022,15.0,Jaffna
8721,569,108,Fish,1,8.0,09/22/2023,8.0,Colombo
8722,933,107,Chicken,1,7.5,12/15/2022,7.5,Jaffna
8723,1963,106,Beef,2,10.0,06/17/2022,20.0,Galle
8724,1082,107,Chicken,6,7.5,08/24/2021,45.0,Colombo
8725,1899,105,Cheese,9,2.5,08/30/2021,22.5,Jaffna
8726,202,103,Cereal,8,5.0,02/25/2021,40.0,Galle
8727,128,103,Cereal,6,5.0,02/16/2022,30.0,Colombo
8728,226,109,Rice,3,3.0,08/14/2022,9.0,Galle
8729,1688,109,Rice,1,3.0,05/06/2022,3.0,Kandy
8730,1511,102,Banana,7,0.5,11/14/2022,3.5,Colombo
8731,306,103,Cereal,4,5.0,09/17/2021,20.0,Jaffna
8732,397,101,Apple,4,1.0,07/02/2021,4.0,Kandy
8733,1044,109,Rice,5,3.0,06/13/2022,15.0,Colombo
8734,528,107,Chicken,5,7.5,08/24/2022,37.5,Colombo
8735,691,104,Milk,3,2.0,08/14/2021,6.0,Galle
8736,901,107,Chicken,1,7.5,08/23/2023,7.5,Colombo
8737,1251,107,Chicken,9,7.5,01/23/2023,67.5,Jaffna
8738,336,109,Rice,4,3.0,12/13/2021,12.0,Galle
8739,134,106,Beef,1,10.0,06/22/2021,10.0,Colombo
8740,580,109,Rice,4,3.0,11/08/2021,12.0,Colombo
8741,1935,110,Bread,6,2.0,01/19/2021,12.0,Galle
8742,1281,102,Banana,7,0.5,10/24/2022,3.5,Galle
8743,1163,109,Rice,5,3.0,08/13/2022,15.0,Galle
8744,1893,105,Cheese,4,2.5,05/01/2021,10.0,Galle
8745,576,109,Rice,6,3.0,08/09/2022,18.0,Jaffna
8746,426,104,Milk,8,2.0,07/22/2023,16.0,Kandy
8747,1520,107,Chicken,1,7.5,12/17/2021,7.5,Kandy
8748,1663,101,Apple,1,1.0,12/23/2022,1.0,Colombo
8749,317,108,Fish,6,8.0,10/04/2022,48.0,Jaffna
8750,1294,110,Bread,4,2.0,01/09/2021,8.0,Kandy
8751,1378,102,Banana,1,0.5,11/14/2021,0.5,Galle
8752,849,109,Rice,1,3.0,11/06/2021,3.0,Galle
8753,1505,109,Rice,5,3.0,06/11/2022,15.0,Kandy
8754,130,105,Cheese,4,2.5,01/24/2021,10.0,Kandy
8755,866,101,Apple,1,1.0,05/04/2023,1.0,Galle
8756,121,105,Cheese,5,2.5,02/23/2021,12.5,Colombo
8757,431,106,Beef,3,10.0,09/22/2022,30.0,Kandy
8758,912,105,Cheese,3,2.5,06/25/2021,7.5,Kandy
8759,1515,104,Milk,3,2.0,10/23/2023,6.0,Kandy
8760,1681,109,Rice,5,3.0,06/29/2023,15.0,Colombo
8761,380,105,Cheese,6,2.5,12/19/2023,15.0,Galle
8762,1389,106,Beef,5,10.0,03/23/2023,50.0,Colombo
8763,1249,107,Chicken,1,7.5,01/19/2021,7.5,Colombo
8764,1901,101,Apple,4,1.0,01/13/2021,4.0,Galle
8765,478,107,Chicken,3,7.5,05/16/2022,22.5,Jaffna
8766,1166,106,Beef,3,10.0,02/15/2023,30.0,Colombo
8767,865,105,Cheese,10,2.5,09/01/2022,25.0,Negombo
8768,960,104,Milk,4,2.0,10/15/2021,8.0,Jaffna
8769,970,110,Bread,9,2.0,06/07/2023,18.0,Colombo
8770,1330,101,Apple,6,1.0,05/05/2021,6.0,Colombo
8771,789,103,Cereal,3,5.0,06/28/2023,15.0,Jaffna
8772,901,109,Rice,5,3.0,03/17/2022,15.0,Kandy
8773,584,108,Fish,4,8.0,09/07/2023,32.0,Negombo
8774,609,106,Beef,7,10.0,07/22/2022,70.0,Negombo
8775,516,108,Fish,1,8.0,08/16/2023,8.0,Kandy
8776,984,103,Cereal,6,5.0,02/28/2023,30.0,Colombo
8777,390,108,Fish,8,8.0,08/16/2023,64.0,Colombo
8778,213,101,Apple,3,1.0,08/16/2022,3.0,Jaffna
8779,1726,101,Apple,8,1.0,05/14/2021,8.0,Colombo
8780,403,109,Rice,5,3.0,07/18/2021,15.0,Jaffna
8781,292,108,Fish,1,8.0,04/20/2021,8.0,Colombo
8782,1980,103,Cereal,5,5.0,08/16/2023,25.0,Galle
8783,1594,105,Cheese,1,2.5,09/08/2021,2.5,Jaffna
8784,1713,104,Milk,1,2.0,11/14/2022,2.0,Colombo
8785,1649,101,Apple,7,1.0,04/03/2021,7.0,Galle
8786,989,104,Milk,9,2.0,02/17/2021,18.0,Jaffna
8787,1656,106,Beef,8,10.0,06/25/2023,80.0,Colombo
8788,165,110,Bread,4,2.0,12/08/2022,8.0,Kandy
8789,527,109,Rice,8,3.0,10/20/2022,24.0,Kandy
8790,105,103,Cereal,6,5.0,03/27/2022,30.0,Colombo
8791,1242,101,Apple,4,1.0,05/31/2021,4.0,Colombo
8792,1119,103,Cereal,9,5.0,05/09/2023,45.0,Negombo
8793,1518,108,Fish,5,8.0,08/01/2022,40.0,Colombo
8794,1158,110,Bread,3,2.0,04/09/2023,6.0,Colombo
8795,1781,108,Fish,4,8.0,12/03/2021,32.0,Kandy
8796,1743,103,Cereal,6,5.0,05/04/2023,30.0,Negombo
8797,864,103,Cereal,1,5.0,04/11/2021,5.0,Galle
8798,1345,103,Cereal,5,5.0,11/13/2023,25.0,Colombo
8799,265,105,Cheese,1,2.5,08/01/2021,2.5,Kandy
8800,1931,103,Cereal,5,5.0,06/13/2023,25.0,Jaffna
8801,922,102,Banana,7,0.5,10/05/2023,3.5,Jaffna
8802,254,101,Apple,8,1.0,11/15/2022,8.0,Colombo
8803,927,102,Banana,2,0.5,11/05/2023,1.0,Colombo
8804,1358,103,Cereal,7,5.0,06/01/2021,35.0,Colombo
8805,1925,107,Chicken,11,7.5,06/20/2021,82.5,Colombo
8806,1583,109,Rice,9,3.0,12/29/2023,27.0,Galle
8807,1929,101,Apple,5,1.0,04/04/2022,5.0,Kandy
8808,929,103,Cereal,1,5.0,03/26/2022,5.0,Colombo
8809,1107,102,Banana,1,0.5,07/16/2023,0.5,Negombo
8810,1351,107,Chicken,6,7.5,08/05/2022,45.0,Colombo
8811,1584,104,Milk,4,2.0,06/07/2021,8.0,Galle
8812,1976,109,Rice,6,3.0,01/31/2023,18.0,Kandy
8813,1996,104,Milk,5,2.0,09/22/2023,10.0,Negombo
8814,1582,107,Chicken,1,7.5,09/27/2022,7.5,Colombo
8815,137,106,Beef,3,10.0,11/09/2021,30.0,Galle
8816,1196,103,Cereal,8,5.0,05/24/2023,40.0,Kandy
8817,1143,102,Banana,4,0.5,07/14/2021,2.0,Colombo
8818,897,110,Bread,9,2.0,02/25/2021,18.0,Galle
8819,1397,102,Banana,8,0.5,10/21/2023,4.0,Jaffna
8820,789,109,Rice,10,3.0,05/19/2023,30.0,Kandy
8821,632,101,Apple,3,1.0,12/10/2021,3.0,Colombo
8822,1064,110,Bread,3,2.0,07/06/2023,6.0,Colombo
8823,1509,110,Bread,3,2.0,05/04/2022,6.0,Kandy
8824,1964,104,Milk,1,2.0,07/16/2021,2.0,Colombo
8825,1869,102,Banana,6,0.5,04/02/2022,3.0,Colombo
8826,410,107,Chicken,7,7.5,07/27/2021,52.5,Colombo
8827,933,106,Beef,2,10.0,06/25/2022,20.0,Kandy
8828,892,102,Banana,6,0.5,02/06/2021,3.0,Galle
8829,856,109,Rice,6,3.0,07/26/2023,18.0,Colombo
8830,1994,103,Cereal,1,5.0,10/09/2023,5.0,Colombo
8831,1007,108,Fish,6,8.0,08/16/2023,48.0,Jaffna
8832,1541,105,Cheese,8,2.5,08/26/2022,20.0,Colombo
8833,503,104,Milk,5,2.0,08/04/2021,10.0,Colombo
8834,1003,107,Chicken,1,7.5,03/06/2022,7.5,Colombo
8835,229,108,Fish,4,8.0,07/22/2022,32.0,Kandy
8836,1004,105,Cheese,4,2.5,03/05/2023,10.0,Galle
8837,845,103,Cereal,4,5.0,01/15/2023,20.0,Colombo
